phrase,code
switch led strip in room 4.443 color to white .,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:255, blue:255});"
change the color of the led strip in room 4443 to fuchsia,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
switch the led strip in room 4443 color to fuchsia,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
switch color of the led strip in room 4443 to fuchsia,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
set the led strip to fuchsia in room 4443,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
put a led strip in room 4443 color to fuchsia,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
set the led strip in room 4443 color to fuchsia,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
update the led strip in room 4443 color to fuchsia,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
change the color of the led strip in the room 4443 to fuchsia,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
adjust the color of the led strip in room 4443 to fuchsia,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
change the led strip color in room 4443 to fuchsia,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255})"
recolor the led strip in room 4443 in fuchsia,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255})"
convert the color of the led strip in room 4443 to fuchsia,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
i want the fuchsia color on the led strip in room 4443,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
i want a fuchsia color on the led strip in room 4443,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
i want fuchsia color on the led strip in room 4443,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
i want the led strip in room 4443 color be fuchsia,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
i want a led strip in room 4443 color be fuchsia,"ledstrip(light, 4.443, None).writeProperty('color', {red:255, green:0, blue:255});"
change the color of the led strip in room 4443 to purple,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
switch the led strip in room 4443 color to purple,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
switch the color of the led strip in room 4443 to purple,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
switch color of the led strip in room 4443 to purple,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
set the led strip to purple in room 4443,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
put a led strip in room 4443 color to purple,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
set the led strip in room 4443 color to purple,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
set the color of the led strip in the room 4443 to purple,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
update the led strip in room 4443 color to purple,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
change the color of the led strip in the room 4443 to purple,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
adjust the color of the led strip in room 4443 to purple,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
change the led strip color in room 4443 to purple,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128})"
convert the color of the led strip in room 4443 to purple,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
switch to purple the led strip in room 4443,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
make the led strip color purple in room 4443,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
make the color of the led strip in room 4443 purple,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
i want the purple color on the led strip in room 4443,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
i want purple color on the led strip in room 4443,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
i want the led strip in room 4443 color purple,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
i want a led strip in room 4443 color purple,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
i want led strip in room 4443 color purple,"ledstrip(light, 4.443, None).writeProperty('color', {red:128, green:0, blue:128});"
switch the led strip color in the iot lab to white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
change the color of the led strip in the iot lab to white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
switch the color of the led strip in the iot lab to white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
change the color of a led strip in an iot lab to white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
switch color of led strip in iot lab to white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
set the led strip color in the iot lab to white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
put a led strip in a lab color of iot white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
set the led strip in the iot lab color to white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
set the color of the led strip in the iot lab to white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
update the led strip color in the iot lab to white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
update led strip color in iot lab to white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
adjust the color of the led strip in the iot lab to white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
modify the led strip color in the iot lab to white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255})"
how do i change the color of a led strip in an iot lab?,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
convert the color of a led strip in an iot lab to white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
change the led strip color in the iot lab to white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
switch led strip color in iot lab to white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
make the led strip white in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
make the color of the led strip in the iot lab white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
i'd like white color on a led strip in an iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
i want white color on the led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
i'd like to have a white led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
i want the led strip in iot lab to be white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
i want a led strip in iot lab color to be white,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:255});"
switch the led strip color in the iot lab to silver,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
change the color of the led strip in the iot lab to silver,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
switch the color of the led strip in the iot lab to silver,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
change the color of a led strip in an iot lab to silver,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
set the led strip color in the iot lab to silver,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
set the led strip in the iot lab color to silver,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
set the color of the led strip in the iot lab to silver,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
set the color of a led strip in an iot lab to silver,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
update the led strip color in the iot lab to silver,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
adjust the color of the led strip in the iot lab to silver,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
make a led strip in the iot lab silver,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192})"
convert the color of a led strip in an iot lab to silver,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
change the led strip color in the iot lab to silver,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
make the led strip color silver in iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
make the color of the led strip in the iot lab silver,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
i'd like silver color on the led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
i want silver color on the led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
i'd like to have a silver led strip in iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
i want a silver led strip in iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
i want the led strip in iot lab color silver,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:192, green:192, blue:192});"
switch the led strip color in the iot lab to gray,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
change the color of the led strip in the iot lab to gray,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
switch the color of the led strip in the iot lab to gray,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
set the led strip color in the iot lab to gray,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
set the led strip in the iot lab color to gray,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
set the color of the led strip in the iot lab to gray,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
set the color of a led strip in an iot lab to gray,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
change the led strip color in the iot lab to gray,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
update the color of the led strip in the iot lab to gray,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
set the led strip color to gray,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
adjust the color of the led strip in the iot lab to gray,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
modify the led strip color in the iot lab to gray,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128})"
convert the color of a led strip in an iot lab to gray,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
make the led strip color gray in iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
make the color of the led strip in the iot lab gray,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
i'd like gray color on the led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
i want gray color on the led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
i'd like to have a gray led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
i want the led strip in the iot lab to be gray,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
i want a led strip in the iot lab color to be gray,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:128});"
switch the led strip color in the iot lab to black,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
change the color of the led strip in the iot lab to black,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
switch the color of the led strip in the iot lab to black,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
change the color of a led strip in an iot lab to black,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
switch color of led strip in iot lab to black,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
put a led strip in black color in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
set the led strip color in the iot lab to black,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
set the led strip in the iot lab color to black,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
set the color of the led strip in the iot lab to black,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
set the color of a led strip in an iot lab to black,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
update the led strip color in the iot lab to black,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
set the led strip color to black,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
adjust the color of the led strip in the iot lab to black,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
modify the led strip color in the iot lab to black,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0})"
convert the color of a led strip in an iot lab to black,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
change the led strip color in the iot lab to black,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
make the led strip color black in iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
make the color of the led strip in the iot lab black,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
i'd like black color on a led strip in an iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
i want black color on the led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
i'd like to have a black led strip in iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
i want a black led strip in iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
i want the led strip in iot lab color black,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:0});"
switch the led strip color in the iot lab to red,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
change the color of the led strip in the iot lab to red,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
change the led strip color in the iot lab to red,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
switch the color of the led strip in the iot lab to red,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
set the led strip color in the iot lab to red,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
put a led strip in iot lab color red,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
set the color of the led strip in the iot lab to red,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
update the led strip color in the iot lab to red,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
adjust the color of the led strip in the iot lab to red,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
change the color of a led strip in an iot lab to red,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
modify the led strip color in the iot lab to red,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0})"
convert the color of a led strip in an iot lab to red,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
change led strip color in iot lab to red,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
make the led strip color red in iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
make the color of the led strip in the iot lab red,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
i'd like red color on led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
i want red color on the led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
i'd like to have a red led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
i want the led strip in the iot lab to be red,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
i want a led strip in the iot lab color to be red,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:0});"
switch the led strip color in the iot lab to maroon,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
change led strip color to maroon,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
switch the color of the led strip in the iot lab to maroon,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
change the color of a led strip in an iot lab to maroon,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
set the led strip color in the iot lab to maroon,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
set the color of the led strip in the iot lab to maroon,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
set the color of a led strip in an iot lab to maroon,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
update the led strip color in the iot lab to maroon,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
adjust the color of the led strip in the iot lab to maroon,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
change the color of the led strip in the iot lab to maroon,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0})"
modify led strip color in iot lab to maroon,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0})"
make a led strip in the iot lab color maroon,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0})"
convert the color of a led strip in an iot lab to maroon,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
change the led strip color in the iot lab to maroon,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
make the led strip color in the iot lab maroon,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
make the color of the led strip in the iot lab to maroon,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
i'd like to have a maroon color on a led strip in an iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
i want a maroon color on a led strip in an iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
i want the led strip in iot lab color to be maroon,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
i want a led strip in iot lab color to be maroon,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:0});"
switch the led strip color in the iot lab to yellow,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
change the color of the led strip in the iot lab to yellow,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
switch the color of the led strip in the iot lab to yellow,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
change the color of led strip in iot lab to yellow,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
set the led strip color in the iot lab to yellow,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
put a led strip in yellow color in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
set the led strip in the iot lab color to yellow,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
set the color of the led strip in the iot lab to yellow,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
set the color of a led strip in an iot lab to yellow,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
update the led strip color in the iot lab to yellow,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
update led strip color in iot lab to yellow,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
adjust the color of the led strip in the iot lab to yellow,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
change the color of a led strip in an iot lab to yellow,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
modify the led strip color in the iot lab to yellow,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0})"
convert the color of a led strip in an iot lab to yellow,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
make a led strip yellow in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
change the led strip color in the iot lab to yellow,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
make the led strip yellow in iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
make the color of the led strip in the iot lab yellow,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
i want yellow on the led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
i'd like yellow color on a led strip in an iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
i want yellow color on the led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
i'd like to have a yellow led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
i want a yellow led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
i want the led strip in the iot lab to be yellow,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:255, green:255, blue:0});"
switch the led strip color in the iot lab to olive,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
switch the led strip in the iot lab color to olive,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
switch the color of the led strip in the iot lab to olive,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
set the led strip color in the iot lab to olive,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
set the color of the led strip in the iot lab to olive,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
setting the color of a led strip in an iot lab to olive,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
update the led strip color in the iot lab to olive,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
set the led strip color to olive,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
adjust the color of the led strip in the iot lab to olive,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
change the led strip color in the iot lab to olive,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0})"
convert led strip color in iot lab to olive,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
convert the color of a led strip in an iot lab to olive,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
can you convert the color of a led strip in an iot lab to olive?,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
change the color of the led strip in the iot lab to olive,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
make the color of the led strip in the iot lab olive,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
i'd like olive color on the led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
i want olive color on the led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
i'd like to have a led strip in iot lab color olive,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
i want the led strip in iot lab color olive,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
i want a led strip in iot lab color olive,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:128, green:128, blue:0});"
switch to lime the led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:255, blue:0});"
switch the led strip color in the iot lab to lime,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:255, blue:0});"
change the color of the led strip in the iot lab to lime,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:255, blue:0});"
switch the color of the led strip in the iot lab to lime,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:255, blue:0});"
change the color of a led strip in an iot lab to lime,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:255, blue:0});"
set the led strip color in the iot lab to lime,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:255, blue:0});"
put a led strip in iot lab color lime,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:255, blue:0});"
update the led strip color in the iot lab to lime,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:255, blue:0});"
adjust the color of the led strip in the iot lab to lime,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:255, blue:0});"
make a led strip in the iot lab color lime,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:255, blue:0})"
convert led strip color in iot lab to lime,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:255, blue:0});"
convert the color of a led strip in an iot lab to lime,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:255, blue:0});"
make the color of the led strip in the iot lab lime,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:255, blue:0});"
i'd like lime color on led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:255, blue:0});"
i want lime color on the led strip in the iot lab,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:255, blue:0});"
i'd like to have a led strip in iot lab color lime,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:255, blue:0});"
i want the led strip in iot lab color lime,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:255, blue:0});"
i want a led strip in iot lab color lime,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:255, blue:0});"
switch the led strip color in the iot lab to green,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:128, blue:0} );"
change the color of the led strip in the iot lab to green,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:128, blue:0} );"
change the led strip color in the iot lab to green,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:128, blue:0} );"
switch the color of the led strip in the iot lab to green,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:128, blue:0} );"
set the led strip color in the iot lab to green,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:128, blue:0} );"
put a led strip in iot lab color green,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:128, blue:0} );"
set the color of the led strip in the iot lab to green,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:128, blue:0} );"
update the led strip color in the iot lab to green,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:128, blue:0} );"
adjust the color of the led strip in the iot lab to green,"ledstrip(light, IoT_lab, None).writeProperty('color', {red:0, green:128, blue:0} );"
