phrase,code
switch govee lamp lamp in IoT lab color to blue .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:255});"
switch color of govee lamp lamp in IoT lab to blue .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:255});"
set govee lamp lamp in IoT lab color to blue .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:255});"
set color of govee lamp lamp in IoT lab to blue .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:255});"
update govee lamp lamp in IoT lab color to blue .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:255});"
adjust color of govee lamp lamp in IoT lab to blue .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:255});"
modify govee lamp lamp in IoT lab color to blue .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:255})"
convert color of govee lamp lamp in IoT lab to blue .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:255});"
change govee lamp lamp in IoT lab color to blue .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:255});"
make color of govee lamp lamp in IoT lab to blue .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:255});"
I want blue color on govee lamp lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:255});"
I want govee lamp lamp in IoT lab color be blue .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:255});"
switch govee lamp lamp in IoT lab color to navy .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:128});"
switch color of govee lamp lamp in IoT lab to navy .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:128});"
set govee lamp lamp in IoT lab color to navy .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:128});"
set color of govee lamp lamp in IoT lab to navy .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:128});"
update govee lamp lamp in IoT lab color to navy .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:128});"
adjust color of govee lamp lamp in IoT lab to navy .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:128});"
modify govee lamp lamp in IoT lab color to navy .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:128})"
convert color of govee lamp lamp in IoT lab to navy .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:128});"
change govee lamp lamp in IoT lab color to navy .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:128});"
make color of govee lamp lamp in IoT lab to navy .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:128});"
I want navy color on govee lamp lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:128});"
I want govee lamp lamp in IoT lab color be navy .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:0, green:0, blue:128});"
switch govee lamp lamp in IoT lab color to fuchsia .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:255});"
switch color of govee lamp lamp in IoT lab to fuchsia .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:255});"
set govee lamp lamp in IoT lab color to fuchsia .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:255});"
set color of govee lamp lamp in IoT lab to fuchsia .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:255});"
update govee lamp lamp in IoT lab color to fuchsia .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:255});"
adjust color of govee lamp lamp in IoT lab to fuchsia .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:255});"
modify govee lamp lamp in IoT lab color to fuchsia .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:255})"
convert color of govee lamp lamp in IoT lab to fuchsia .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:255});"
change govee lamp lamp in IoT lab color to fuchsia .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:255});"
make color of govee lamp lamp in IoT lab to fuchsia .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:255});"
I want fuchsia color on govee lamp lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:255});"
I want govee lamp lamp in IoT lab color be fuchsia .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:255, green:0, blue:255});"
switch govee lamp lamp in IoT lab color to purple .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:128});"
switch color of govee lamp lamp in IoT lab to purple .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:128});"
set govee lamp lamp in IoT lab color to purple .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:128});"
set color of govee lamp lamp in IoT lab to purple .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:128});"
update govee lamp lamp in IoT lab color to purple .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:128});"
adjust color of govee lamp lamp in IoT lab to purple .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:128});"
modify govee lamp lamp in IoT lab color to purple .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:128})"
convert color of govee lamp lamp in IoT lab to purple .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:128});"
change govee lamp lamp in IoT lab color to purple .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:128});"
make color of govee lamp lamp in IoT lab to purple .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:128});"
I want purple color on govee lamp lamp in IoT lab .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:128});"
I want govee lamp lamp in IoT lab color be purple .,"goveelamp(light, IoT_lab, None).writeProperty('color', {red:128, green:0, blue:128});"
switch hue lamp in the kitchen color to white .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:255});"
switch color of hue lamp in the kitchen to white .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:255});"
set hue lamp in the kitchen color to white .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:255});"
set color of hue lamp in the kitchen to white .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:255});"
update hue lamp in the kitchen color to white .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:255});"
adjust color of hue lamp in the kitchen to white .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:255});"
modify hue lamp in the kitchen color to white .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:255})"
convert color of hue lamp in the kitchen to white .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:255});"
change hue lamp in the kitchen color to white .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:255});"
make color of hue lamp in the kitchen to white .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:255});"
I want white color on hue lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:255});"
I want hue lamp in the kitchen color be white .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:255});"
switch hue lamp in the kitchen color to silver .,"goveelamp(light, kitchen, None).writeProperty('color', {red:192, green:192, blue:192});"
switch color of hue lamp in the kitchen to silver .,"goveelamp(light, kitchen, None).writeProperty('color', {red:192, green:192, blue:192});"
set hue lamp in the kitchen color to silver .,"goveelamp(light, kitchen, None).writeProperty('color', {red:192, green:192, blue:192});"
set color of hue lamp in the kitchen to silver .,"goveelamp(light, kitchen, None).writeProperty('color', {red:192, green:192, blue:192});"
update hue lamp in the kitchen color to silver .,"goveelamp(light, kitchen, None).writeProperty('color', {red:192, green:192, blue:192});"
adjust color of hue lamp in the kitchen to silver .,"goveelamp(light, kitchen, None).writeProperty('color', {red:192, green:192, blue:192});"
modify hue lamp in the kitchen color to silver .,"goveelamp(light, kitchen, None).writeProperty('color', {red:192, green:192, blue:192})"
convert color of hue lamp in the kitchen to silver .,"goveelamp(light, kitchen, None).writeProperty('color', {red:192, green:192, blue:192});"
change hue lamp in the kitchen color to silver .,"goveelamp(light, kitchen, None).writeProperty('color', {red:192, green:192, blue:192});"
make color of hue lamp in the kitchen to silver .,"goveelamp(light, kitchen, None).writeProperty('color', {red:192, green:192, blue:192});"
I want silver color on hue lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('color', {red:192, green:192, blue:192});"
I want hue lamp in the kitchen color be silver .,"goveelamp(light, kitchen, None).writeProperty('color', {red:192, green:192, blue:192});"
switch hue lamp in the kitchen color to gray .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:128});"
switch color of hue lamp in the kitchen to gray .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:128});"
set hue lamp in the kitchen color to gray .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:128});"
set color of hue lamp in the kitchen to gray .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:128});"
update hue lamp in the kitchen color to gray .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:128});"
adjust color of hue lamp in the kitchen to gray .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:128});"
modify hue lamp in the kitchen color to gray .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:128})"
convert color of hue lamp in the kitchen to gray .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:128});"
change hue lamp in the kitchen color to gray .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:128});"
make color of hue lamp in the kitchen to gray .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:128});"
I want gray color on hue lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:128});"
I want hue lamp in the kitchen color be gray .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:128});"
switch hue lamp in the kitchen color to black .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:0});"
switch color of hue lamp in the kitchen to black .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:0});"
set hue lamp in the kitchen color to black .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:0});"
set color of hue lamp in the kitchen to black .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:0});"
update hue lamp in the kitchen color to black .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:0});"
adjust color of hue lamp in the kitchen to black .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:0});"
modify hue lamp in the kitchen color to black .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:0})"
convert color of hue lamp in the kitchen to black .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:0});"
change hue lamp in the kitchen color to black .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:0});"
make color of hue lamp in the kitchen to black .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:0});"
I want black color on hue lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:0});"
I want hue lamp in the kitchen color be black .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:0});"
switch hue lamp in the kitchen color to red .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:0});"
switch color of hue lamp in the kitchen to red .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:0});"
set hue lamp in the kitchen color to red .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:0});"
set color of hue lamp in the kitchen to red .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:0});"
update hue lamp in the kitchen color to red .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:0});"
adjust color of hue lamp in the kitchen to red .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:0});"
modify hue lamp in the kitchen color to red .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:0})"
convert color of hue lamp in the kitchen to red .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:0});"
change hue lamp in the kitchen color to red .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:0});"
make color of hue lamp in the kitchen to red .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:0});"
I want red color on hue lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:0});"
I want hue lamp in the kitchen color be red .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:0});"
switch hue lamp in the kitchen color to maroon .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:0});"
switch color of hue lamp in the kitchen to maroon .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:0});"
set hue lamp in the kitchen color to maroon .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:0});"
set color of hue lamp in the kitchen to maroon .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:0});"
update hue lamp in the kitchen color to maroon .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:0});"
adjust color of hue lamp in the kitchen to maroon .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:0});"
modify hue lamp in the kitchen color to maroon .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:0})"
convert color of hue lamp in the kitchen to maroon .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:0});"
change hue lamp in the kitchen color to maroon .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:0});"
make color of hue lamp in the kitchen to maroon .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:0});"
I want maroon color on hue lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:0});"
I want hue lamp in the kitchen color be maroon .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:0});"
switch hue lamp in the kitchen color to yellow .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
switch color of hue lamp in the kitchen to yellow .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
set hue lamp in the kitchen color to yellow .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
set color of hue lamp in the kitchen to yellow .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
update hue lamp in the kitchen color to yellow .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
adjust color of hue lamp in the kitchen to yellow .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
modify hue lamp in the kitchen color to yellow .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0})"
convert color of hue lamp in the kitchen to yellow .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
change hue lamp in the kitchen color to yellow .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
make color of hue lamp in the kitchen to yellow .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
I want yellow color on hue lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
I want hue lamp in the kitchen color be yellow .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:255, blue:0});"
switch hue lamp in the kitchen color to olive .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
switch color of hue lamp in the kitchen to olive .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
set hue lamp in the kitchen color to olive .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
set color of hue lamp in the kitchen to olive .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
update hue lamp in the kitchen color to olive .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
adjust color of hue lamp in the kitchen to olive .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
modify hue lamp in the kitchen color to olive .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0})"
convert color of hue lamp in the kitchen to olive .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
change hue lamp in the kitchen color to olive .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
make color of hue lamp in the kitchen to olive .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
I want olive color on hue lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
I want hue lamp in the kitchen color be olive .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:128, blue:0});"
switch hue lamp in the kitchen color to lime .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
switch color of hue lamp in the kitchen to lime .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
set hue lamp in the kitchen color to lime .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
set color of hue lamp in the kitchen to lime .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
update hue lamp in the kitchen color to lime .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
adjust color of hue lamp in the kitchen to lime .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
modify hue lamp in the kitchen color to lime .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0})"
convert color of hue lamp in the kitchen to lime .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
change hue lamp in the kitchen color to lime .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
make color of hue lamp in the kitchen to lime .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
I want lime color on hue lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
I want hue lamp in the kitchen color be lime .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255, blue:0});"
switch hue lamp in the kitchen color to green .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
switch color of hue lamp in the kitchen to green .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
set hue lamp in the kitchen color to green .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
set color of hue lamp in the kitchen to green .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
update hue lamp in the kitchen color to green .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
adjust color of hue lamp in the kitchen to green .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
modify hue lamp in the kitchen color to green .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} )"
convert color of hue lamp in the kitchen to green .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
change hue lamp in the kitchen color to green .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
make color of hue lamp in the kitchen to green .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
I want green color on hue lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
I want hue lamp in the kitchen color be green .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:0} );"
switch hue lamp in the kitchen color to aqua .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
switch color of hue lamp in the kitchen to aqua .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
set hue lamp in the kitchen color to aqua .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
set color of hue lamp in the kitchen to aqua .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
update hue lamp in the kitchen color to aqua .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
adjust color of hue lamp in the kitchen to aqua .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
modify hue lamp in the kitchen color to aqua .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255})"
convert color of hue lamp in the kitchen to aqua .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
change hue lamp in the kitchen color to aqua .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
make color of hue lamp in the kitchen to aqua .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
I want aqua color on hue lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
I want hue lamp in the kitchen color be aqua .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:255 blue:255});"
switch hue lamp in the kitchen color to teal .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
switch color of hue lamp in the kitchen to teal .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
set hue lamp in the kitchen color to teal .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
set color of hue lamp in the kitchen to teal .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
update hue lamp in the kitchen color to teal .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
adjust color of hue lamp in the kitchen to teal .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
modify hue lamp in the kitchen color to teal .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} )"
convert color of hue lamp in the kitchen to teal .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
change hue lamp in the kitchen color to teal .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
make color of hue lamp in the kitchen to teal .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
I want teal color on hue lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
I want hue lamp in the kitchen color be teal .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:128, blue:128} );"
switch hue lamp in the kitchen color to blue .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
switch color of hue lamp in the kitchen to blue .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
set hue lamp in the kitchen color to blue .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
set color of hue lamp in the kitchen to blue .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
update hue lamp in the kitchen color to blue .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
adjust color of hue lamp in the kitchen to blue .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
modify hue lamp in the kitchen color to blue .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255})"
convert color of hue lamp in the kitchen to blue .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
change hue lamp in the kitchen color to blue .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
make color of hue lamp in the kitchen to blue .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
I want blue color on hue lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
I want hue lamp in the kitchen color be blue .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:255});"
switch hue lamp in the kitchen color to navy .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
switch color of hue lamp in the kitchen to navy .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
set hue lamp in the kitchen color to navy .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
set color of hue lamp in the kitchen to navy .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
update hue lamp in the kitchen color to navy .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
adjust color of hue lamp in the kitchen to navy .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
modify hue lamp in the kitchen color to navy .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128})"
convert color of hue lamp in the kitchen to navy .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
change hue lamp in the kitchen color to navy .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
make color of hue lamp in the kitchen to navy .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
I want navy color on hue lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
I want hue lamp in the kitchen color be navy .,"goveelamp(light, kitchen, None).writeProperty('color', {red:0, green:0, blue:128});"
switch hue lamp in the kitchen color to fuchsia .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
switch color of hue lamp in the kitchen to fuchsia .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
set hue lamp in the kitchen color to fuchsia .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
set color of hue lamp in the kitchen to fuchsia .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
update hue lamp in the kitchen color to fuchsia .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
adjust color of hue lamp in the kitchen to fuchsia .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
modify hue lamp in the kitchen color to fuchsia .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255})"
convert color of hue lamp in the kitchen to fuchsia .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
change hue lamp in the kitchen color to fuchsia .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
make color of hue lamp in the kitchen to fuchsia .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
I want fuchsia color on hue lamp in the kitchen .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
I want hue lamp in the kitchen color be fuchsia .,"goveelamp(light, kitchen, None).writeProperty('color', {red:255, green:0, blue:255});"
switch hue lamp in the kitchen color to purple .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
switch color of hue lamp in the kitchen to purple .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
set hue lamp in the kitchen color to purple .,"goveelamp(light, kitchen, None).writeProperty('color', {red:128, green:0, blue:128});"
